clase,ndvi,ndbi,scl_pct,lat,lon,PC1,PC2
vegetacion_densa,0.6703428626060486,-0.18019548058509827,1.0,3.610418958404787,-76.62925817583248,-0.6563847045867868,-1.3245096821980475
ozono_anomalo,0.5458272695541382,-0.01015249639749527,0.953125,3.5081008475436217,-76.32877171329018,0.5866815306414389,-0.6099553610427194
contaminacion_alta_NO2,0.2429220825433731,-0.15452860295772552,0.309814453125,3.536757105107021,-76.3709925316444,-1.3530871453086812,-0.045049061029971284
ozono_anomalo,0.6309167146682739,-0.27464720606803894,0.76708984375,3.447734060450818,-76.37880787461636,1.6135520861112256,1.267936128671969
contaminacion_alta_NO2,0.8067190647125244,-0.44117075204849243,0.97412109375,3.431025396166203,-76.42596942703331,2.5645265383838365,-0.09282079619632887
contaminacion_alta_NO2,0.7892266511917114,-0.3319762349128723,1.0,3.434977983416327,-76.37898753767318,2.011873360408402,-0.104498156001062
contaminacion_alta_NO2,0.44872888922691345,-0.05069999024271965,0.970703125,3.377216310647469,-76.51454331404877,-1.8920862070763769,-0.3801618848338373
ozono_anomalo,0.5606902241706848,-0.19389468431472778,1.0,3.410903133801935,-76.42695757384585,1.2342800846130497,1.7161662381155176
contaminacion_alta_NO2,0.6052818298339844,-0.14011865854263306,0.828125,3.5611912808350605,-76.55541665947679,1.895965036134522,-0.7677564958214741
contaminacion_alta_NO2,0.5028506517410278,-0.059755466878414154,0.882080078125,3.5903865275689313,-76.50367369911076,-0.7088627588581381,-2.6006363794874745
contaminacion_alta_NO2,0.287075936794281,-0.06698471307754517,0.39501953125,3.4392000652516868,-76.56709475817051,-1.3200997909450403,0.7702644494544767
vegetacion_densa,0.7174925804138184,-0.22073572874069214,1.0,3.5841881521085095,-76.41105739331671,-1.37890313019147,-1.1550071852236332
contaminacion_alta_NO2,0.6322152614593506,-0.19545643031597137,1.0,3.374251870209876,-76.32050721267616,0.9863608310551012,0.6042680109278695
contaminacion_alta_NO2,0.7438867688179016,-0.3328636586666107,1.0,3.577540619006028,-76.37018404788869,0.6315872173603008,-1.8541716055107824
vegetacion_densa,0.7702294588088989,-0.4003623127937317,0.9873046875,3.5863441087903953,-76.39416906597502,-0.5259647999145487,-1.597528216932194
vegetacion_densa,0.6599738001823425,-0.27413254976272583,0.94189453125,3.319274974821787,-76.43567123210194,1.8552924148904208,1.7382413350580006
contaminacion_alta_NO2,0.6966626644134521,-0.2974800765514374,1.0,3.588859391585929,-76.37144168928647,1.7449098004973276,-1.2465783296623834
ozono_anomalo,0.44446712732315063,-0.0291556715965271,0.7998046875,3.5072025322595026,-76.44276792284658,-3.4952997591799426,-2.567438753430558
ozono_anomalo,0.7476956248283386,-0.31947630643844604,0.5615234375,3.49390746605454,-76.3777298962754,-0.3025509791508524,-2.2211596415575934
contaminacion_alta_NO2,0.41611015796661377,-0.13217614591121674,0.7177734375,3.467946154343498,-76.43504241140305,1.464728818394686,0.666577834829678
vegetacion_densa,0.7753779888153076,-0.31003397703170776,1.0,3.589488212284812,-76.58820516734762,1.8753920123817605,-0.7158295759963816
contaminacion_alta_NO2,0.4166637063026428,-0.19491255283355713,0.5771484375,3.602693446961363,-76.45264939097204,-2.320753195791073,1.175065484615366
contaminacion_alta_NO2,0.20370839536190033,0.06337817013263702,0.877685546875,3.4833073457019346,-76.48669554024066,1.232881009344998,3.1333642569059332
ozono_anomalo,0.2729380428791046,0.05490710586309433,0.998046875,3.4133285850690567,-76.46720209857499,1.5418654918948596,3.2296373029475554
contaminacion_alta_NO2,0.42026543617248535,0.013822905719280243,1.0,3.5660421833693037,-76.44070179769308,-0.1782518721259605,-0.721767701003293
vegetacion_densa,0.7649075388908386,-0.3727991580963135,1.0,3.5992798488817104,-76.32652592507985,-1.0113541952321234,-0.9052439496603089
vegetacion_densa,0.6517572402954102,-0.2526293396949768,0.986572265625,3.479085263866575,-76.42066936685693,2.3026898012024275,0.23509939382361023
ozono_anomalo,0.2773515582084656,-0.014256018213927746,0.64453125,3.3956317739719104,-76.53232995667459,-4.123774445664121,-1.6916673335299655
vegetacion_densa,0.8339963555335999,-0.31146320700645447,1.0,3.5394520509593783,-76.59287640682511,2.409022556812535,-3.414352361774654
contaminacion_alta_NO2,0.1622302383184433,0.10723354667425156,0.59375,3.617515649149328,-76.32481912604,-0.40251458954580693,1.012849195168493
ozono_anomalo,0.4097242057323456,-0.01897674985229969,0.9873046875,3.6031426046034225,-76.39596569654329,-2.435227450590861,1.3392687890142996
ozono_anomalo,0.36282795667648315,-0.18576137721538544,0.417724609375,3.586613603375631,-76.45678164127905,-3.7656820233452297,-2.7668644998492025
vegetacion_densa,0.7434356212615967,-0.30280715227127075,1.0,3.3204427846911417,-76.32481912604,2.745266526309053,0.7076340944561933
contaminacion_alta_NO2,0.5518375039100647,-0.1221035048365593,0.9970703125,3.523012881259999,-76.37853838003112,-2.106416654139274,0.6678654461551
vegetacion_densa,0.6727977991104126,-0.2709958851337433,1.0,3.3557465753570224,-76.31969872892044,1.7383098362659102,0.7420143590646014
