time_idx,time_s2,scl_pct
975,20240507T152701_20240507T152655_T18NUJ,0.032541104
976,20240507T152701_20240507T152655_T18NUK,0.008870512
977,20240510T153631_20240510T154153_T18NUJ,0.092557594
978,20240510T153631_20240510T154153_T18NUK,0.056120034
979,20240512T152649_20240512T152652_T18NUJ,0.0
980,20240512T152649_20240512T152652_T18NUK,0.0
981,20240515T153629_20240515T153623_T18NUJ,0.0
982,20240515T153629_20240515T153623_T18NUK,0.0
983,20240515T153629_20240515T154158_T18NUJ,7.506613e-06
984,20240515T153629_20240515T154158_T18NUK,1.2774412e-05
985,20240517T152651_20240517T152654_T18NUJ,0.00777909
986,20240517T152651_20240517T152654_T18NUK,0.0013903038
987,20240520T153631_20240520T153626_T18NUJ,0.024682008
988,20240520T153631_20240520T153626_T18NUK,9.3766816e-05
989,20240522T152649_20240522T152652_T18NUJ,0.023147827
990,20240522T152649_20240522T152652_T18NUK,0.0064815655
991,20240525T153629_20240525T154157_T18NUJ,0.004104274
992,20240525T153629_20240525T154157_T18NUK,0.003096083
993,20240527T152651_20240527T152653_T18NUJ,0.0
994,20240527T152651_20240527T152653_T18NUK,0.0
995,20240530T153631_20240530T154156_T18NUJ,0.37494156
996,20240530T153631_20240530T154156_T18NUK,0.22745684
997,20240601T152659_20240601T152653_T18NUJ,0.124838404
998,20240601T152659_20240601T152653_T18NUK,0.020138795
999,20240604T153629_20240604T153920_T18NUJ,0.00014137455
1000,20240604T153629_20240604T153920_T18NUK,0.0
1001,20240606T152701_20240606T152658_T18NUJ,1.5803396e-06
1002,20240606T152701_20240606T152658_T18NUK,0.00039166084
1003,20240609T153631_20240609T153631_T18NUJ,0.24714161
1004,20240609T153631_20240609T153631_T18NUK,0.065038614
1005,20240611T152659_20240611T152916_T18NUJ,6.9008165e-05
1006,20240611T152659_20240611T152916_T18NUK,3.4240693e-06
1007,20240614T153629_20240614T153628_T18NUJ,0.0842003
1008,20240614T153629_20240614T153628_T18NUK,0.057969492
1009,20240616T152701_20240616T152810_T18NUJ,0.0
1010,20240616T152701_20240616T152810_T18NUK,0.0
1011,20240619T153631_20240619T153630_T18NUJ,0.0
1012,20240619T153631_20240619T153630_T18NUK,0.0
1013,20240621T152659_20240621T152654_T18NUJ,0.0
1014,20240621T152659_20240621T152654_T18NUK,0.0
1015,20240624T153629_20240624T153744_T18NUJ,0.3085493
1016,20240624T153629_20240624T153744_T18NUK,0.12967364
1017,20240629T153631_20240629T153628_T18NUJ,0.459243
1018,20240629T153631_20240629T153628_T18NUK,0.18979102
1019,20240701T152659_20240701T153206_T18NUJ,0.03379609
1020,20240701T152659_20240701T153206_T18NUK,0.007414361
1021,20240704T153629_20240704T153628_T18NUJ,0.0017786064
1022,20240704T153629_20240704T153628_T18NUK,0.0002947992
1023,20240706T152701_20240706T152656_T18NUJ,0.04354428
1024,20240706T152701_20240706T152656_T18NUK,0.010267005
1025,20240709T153631_20240709T153628_T18NUJ,0.0
1026,20240709T153631_20240709T153628_T18NUK,0.0
1027,20240711T152659_20240711T152947_T18NUJ,0.08155876
1028,20240711T152659_20240711T152947_T18NUK,0.012065696
1029,20240714T153629_20240714T153628_T18NUJ,0.46315205
1030,20240714T153629_20240714T153628_T18NUK,0.10871268
1031,20240716T152651_20240716T152653_T18NUJ,0.11667463
1032,20240716T152651_20240716T152653_T18NUK,0.016240295
1033,20240719T153631_20240719T154010_T18NUJ,0.5473533
1034,20240719T153631_20240719T154010_T18NUK,0.17551786
1035,20240721T152659_20240721T152655_T18NUJ,0.031280253
1036,20240721T152659_20240721T152655_T18NUK,0.0036031744
1037,20240724T153629_20240724T153823_T18NUJ,0.07664851
1038,20240724T153629_20240724T153823_T18NUK,0.014029333
1039,20240726T152701_20240726T153147_T18NUJ,0.0
1040,20240726T152701_20240726T153147_T18NUK,0.0
1041,20240729T153631_20240729T153708_T18NUJ,0.8900442
1042,20240729T153631_20240729T153708_T18NUK,0.34434652
1043,20240731T152659_20240731T152653_T18NUJ,0.0
1044,20240731T152659_20240731T152653_T18NUK,0.0
1045,20240805T152651_20240805T152654_T18NUJ,0.0
1046,20240805T152651_20240805T152654_T18NUK,0.0
1047,20240808T153631_20240808T153803_T18NUJ,0.28657636
1048,20240808T153631_20240808T153803_T18NUK,0.097302034
1049,20240810T152659_20240810T152656_T18NUJ,7.3090705e-05
1050,20240810T152659_20240810T152656_T18NUK,0.00061455456
1051,20240813T153629_20240813T153629_T18NUJ,0.16369362
1052,20240813T153629_20240813T153629_T18NUK,0.085960664
1053,20240815T152651_20240815T152653_T18NUJ,0.07837477
1054,20240815T152651_20240815T152653_T18NUK,0.019181306
1055,20240818T153631_20240818T153625_T18NUJ,0.87242174
1056,20240818T153631_20240818T153625_T18NUK,0.30445242
1057,20240820T152659_20240820T152910_T18NUJ,0.013773516
1058,20240820T152659_20240820T152910_T18NUK,0.001234772
1059,20240823T153629_20240823T154105_T18NUJ,0.5185397
1060,20240823T153629_20240823T154105_T18NUK,0.19387573
1061,20240825T152651_20240825T152719_T18NUJ,0.0015397776
1062,20240825T152651_20240825T152719_T18NUK,0.0
1063,20240828T153621_20240828T154039_T18NUJ,0.77456677
1064,20240828T153621_20240828T154039_T18NUK,0.24825759
1065,20240830T152659_20240830T152655_T18NUJ,0.15185444
1066,20240830T152659_20240830T152655_T18NUK,0.029263873
1067,20240902T153629_20240902T153628_T18NUJ,0.72753286
1068,20240902T153629_20240902T153628_T18NUK,0.27860254
1069,20240904T152651_20240904T152652_T18NUJ,0.13800849
1070,20240904T152651_20240904T152652_T18NUK,0.0239779
1071,20240907T153631_20240907T153705_T18NUJ,0.02519845
1072,20240907T153631_20240907T153705_T18NUK,0.0
1073,20240909T152659_20240909T152654_T18NUJ,0.0041643265
1074,20240909T152659_20240909T152654_T18NUK,0.0
1075,20240912T153629_20240912T153626_T18NUJ,0.51910704
1076,20240912T153629_20240912T153626_T18NUK,0.19488387
1077,20240914T152651_20240914T152745_T18NUJ,0.10221452
1078,20240914T152651_20240914T152745_T18NUK,0.0154467
1079,20240917T153631_20240917T154016_T18NUJ,0.78533435
1080,20240917T153631_20240917T154016_T18NUK,0.23150389
1081,20240919T152649_20240919T152647_T18NUJ,0.0
1082,20240919T152649_20240919T152647_T18NUK,0.0
1083,20240922T153619_20240922T153622_T18NUJ,0.17175032
1084,20240922T153619_20240922T153622_T18NUK,0.15621163
1085,20240924T152651_20240924T152654_T18NUJ,0.12824476
1086,20240924T152651_20240924T152654_T18NUK,0.025500689
1087,20240927T153631_20240927T153627_T18NUJ,0.14963314
1088,20240927T153631_20240927T153627_T18NUK,0.045413826
1089,20240929T152659_20240929T152653_T18NUJ,0.046415824
1090,20240929T152659_20240929T152653_T18NUK,0.0061263843
1091,20241002T153629_20241002T153644_T18NUJ,0.61329556
1092,20241002T153629_20241002T153644_T18NUK,0.22166963
1093,20241004T152651_20241004T152653_T18NUJ,8.151919e-05
1094,20241004T152651_20241004T152653_T18NUK,0.0
1095,20241007T153621_20241007T153624_T18NUJ,0.021311406
1096,20241007T153621_20241007T153624_T18NUK,0.0060639605
1097,20241009T152649_20241009T152650_T18NUJ,0.075625904
1098,20241009T152649_20241009T152650_T18NUK,0.014720139
1099,20241012T153629_20241012T154017_T18NUJ,0.60327536
1100,20241012T153629_20241012T154017_T18NUK,0.21871822
1101,20241014T152651_20241014T152651_T18NUJ,0.11538086
1102,20241014T152651_20241014T152651_T18NUK,0.021544902
1103,20241017T153631_20241017T153625_T18NUJ,0.6075406
1104,20241017T153631_20241017T153625_T18NUK,0.22062364
1105,20241019T152659_20241019T152845_T18NUJ,0.0
1106,20241019T152659_20241019T152845_T18NUK,0.0
1107,20241022T153629_20241022T153818_T18NUJ,0.21129385
1108,20241022T153629_20241022T153818_T18NUK,0.032218054
1109,20241024T152651_20241024T152732_T18NUJ,0.079247445
1110,20241024T152651_20241024T152732_T18NUK,0.012866665
1111,20241027T153631_20241027T153626_T18NUJ,5.2677988e-06
1112,20241027T153631_20241027T153626_T18NUK,5.2677988e-06
1113,20241029T152649_20241029T152652_T18NUJ,0.011203357
1114,20241029T152649_20241029T152652_T18NUK,0.011534504
1115,20241101T153629_20241101T153946_T18NUJ,0.0
1116,20241101T153629_20241101T153946_T18NUK,0.0
1117,20241103T152651_20241103T152930_T18NUJ,0.0
1118,20241103T152651_20241103T152930_T18NUK,0.0
1119,20241106T153621_20241106T153639_T18NUJ,0.7063862
1120,20241106T153621_20241106T153639_T18NUK,0.23745024
1121,20241108T152649_20241108T152645_T18NUJ,0.0
1122,20241108T152649_20241108T152645_T18NUK,0.0
1123,20241111T153619_20241111T153851_T18NUJ,0.0008378434
1124,20241111T153619_20241111T153851_T18NUK,0.00047502376
1125,20241113T152651_20241113T152912_T18NUJ,0.06490685
1126,20241113T152651_20241113T152912_T18NUK,0.016211256
1127,20241116T153631_20241116T153705_T18NUJ,0.05714475
1128,20241116T153631_20241116T153705_T18NUK,0.026533244
1129,20241118T152649_20241118T152651_T18NUJ,0.056863714
1130,20241118T152649_20241118T152651_T18NUK,0.007310322
1131,20241121T153629_20241121T153625_T18NUJ,6.6769346e-05
1132,20241121T153629_20241121T153625_T18NUK,6.8481386e-06
1133,20241123T152651_20241123T152930_T18NUJ,0.030137537
1134,20241123T152651_20241123T152930_T18NUK,0.00030362274
1135,20241126T153621_20241126T153659_T18NUJ,0.29158774
1136,20241126T153621_20241126T153659_T18NUK,0.11739546
1137,20241128T152659_20241128T152654_T18NUJ,0.07063947
1138,20241128T152659_20241128T152654_T18NUK,0.021560112
1139,20241201T153629_20241201T153626_T18NUJ,0.5215331
1140,20241201T153629_20241201T153626_T18NUK,0.16247004
1141,20241203T152651_20241203T152932_T18NUJ,0.012231565
1142,20241203T152651_20241203T152932_T18NUK,0.0004021306
1143,20241206T153631_20241206T153702_T18NUJ,0.045431934
1144,20241206T153631_20241206T153702_T18NUK,0.01066242
1145,20241208T152659_20241208T152653_T18NUJ,0.091843285
1146,20241208T152659_20241208T152653_T18NUK,0.017054433
1147,20241211T153629_20241211T153626_T18NUJ,0.42387244
1148,20241211T153629_20241211T153626_T18NUK,0.18017669
1149,20241213T152651_20241213T152932_T18NUJ,0.0
1150,20241213T152651_20241213T152932_T18NUK,0.0
1151,20241213T152721_20241213T152857_T18NUJ,0.0
1152,20241213T152721_20241213T152857_T18NUK,0.0
1153,20241216T153631_20241216T153719_T18NUJ,0.32336244
1154,20241216T153631_20241216T153719_T18NUK,0.12203975
1155,20241218T152659_20241218T152653_T18NUJ,0.049905084
1156,20241218T152659_20241218T152653_T18NUK,0.01386906
1157,20241221T153629_20241221T153857_T18NUJ,0.053448733
1158,20241221T153629_20241221T153857_T18NUK,2.1071196e-06
1159,20241223T152651_20241223T152932_T18NUJ,0.0051417006
1160,20241223T152651_20241223T152932_T18NUK,0.0
1161,20241226T153631_20241226T153724_T18NUJ,0.049626548
1162,20241226T153631_20241226T153724_T18NUK,0.02628467
1163,20241228T152659_20241228T152940_T18NUJ,0.0
1164,20241228T152659_20241228T152940_T18NUK,0.0
1165,20241231T153629_20241231T154100_T18NUJ,0.11179079
1166,20241231T153629_20241231T154100_T18NUK,0.04652
1167,20250102T152651_20250102T152927_T18NUJ,0.0
1168,20250102T152651_20250102T152927_T18NUK,0.0001712693
1169,20250105T153621_20250105T153706_T18NUJ,0.000106607076
1170,20250105T153621_20250105T153706_T18NUK,0.0008225009
1171,20250107T152649_20250107T152652_T18NUJ,0.036858987
1172,20250107T152649_20250107T152652_T18NUK,0.014497904
1173,20250110T153629_20250110T153933_T18NUJ,0.4541383
1174,20250110T153629_20250110T153933_T18NUK,0.19231106
1175,20250112T152651_20250112T152928_T18NUJ,0.08732088
1176,20250112T152651_20250112T152928_T18NUK,0.012749917
1177,20250115T153621_20250115T153659_T18NUJ,0.30406064
1178,20250115T153621_20250115T153659_T18NUK,0.089230254
1179,20250117T152649_20250117T152912_T18NUJ,0.06881549
1180,20250117T152649_20250117T152912_T18NUK,0.004607941
1181,20250120T153629_20250120T153947_T18NUJ,0.5657984
1182,20250120T153629_20250120T153947_T18NUK,0.17663653
1183,20250122T152721_20250122T152858_T18NUJ,0.11813025
1184,20250122T152721_20250122T152858_T18NUK,0.021285923
1185,20250125T153651_20250125T153653_T18NUJ,0.064122014
1186,20250125T153651_20250125T153653_T18NUK,0.022735687
1187,20250127T152659_20250127T152654_T18NUJ,0.006389642
1188,20250127T152659_20250127T152654_T18NUK,0.0
1189,20250130T153629_20250130T153627_T18NUJ,0.56820595
1190,20250130T153629_20250130T153627_T18NUK,0.17510083
1191,20250201T152721_20250201T152824_T18NUJ,0.030431679
1192,20250201T152721_20250201T152824_T18NUK,3.977188e-05
1193,20250204T153651_20250204T153652_T18NUJ,0.00023046619
1194,20250204T153651_20250204T153652_T18NUK,0.0
1195,20250206T152659_20250206T152653_T18NUJ,0.0
1196,20250206T152659_20250206T152653_T18NUK,0.0
1197,20250209T153629_20250209T153628_T18NUJ,0.0043923566
1198,20250209T153629_20250209T153628_T18NUK,0.0
1199,20250211T152721_20250211T152718_T18NUJ,0.0
1200,20250211T152721_20250211T152718_T18NUK,0.0
1201,20250214T153651_20250214T154105_T18NUJ,0.018929638
1202,20250214T153651_20250214T154105_T18NUK,0.018598622
1203,20250216T152659_20250216T152657_T18NUJ,7.901698e-07
1204,20250216T152659_20250216T152657_T18NUK,1.8437296e-06
1205,20250219T153629_20250219T153630_T18NUJ,0.29731995
1206,20250219T153629_20250219T153630_T18NUK,0.07819764
1207,20250221T152711_20250221T152728_T18NUJ,0.0
1208,20250221T152711_20250221T152728_T18NUK,0.0
1209,20250224T153651_20250224T153649_T18NUJ,0.20317215
1210,20250224T153651_20250224T153649_T18NUK,0.08073823
1211,20250226T152659_20250226T153202_T18NUJ,0.037792243
1212,20250226T152659_20250226T153202_T18NUK,0.0053786202
1213,20250301T153629_20250301T153628_T18NUJ,0.3050201
1214,20250301T153629_20250301T153628_T18NUK,0.13542806
1215,20250303T152721_20250303T153140_T18NUJ,0.04291564
1216,20250303T152721_20250303T153140_T18NUK,0.00755725
1217,20250306T153651_20250306T153837_T18NUJ,0.0001964889
1218,20250306T153651_20250306T153837_T18NUK,0.00031738487
1219,20250308T152659_20250308T152745_T18NUJ,0.0
1220,20250308T152659_20250308T152745_T18NUK,0.0
1221,20250311T153629_20250311T153627_T18NUJ,0.20627199
1222,20250311T153629_20250311T153627_T18NUK,0.060419083
1223,20250315T152711_20250315T152705_T18NUJ,0.037175052
1224,20250315T152711_20250315T152705_T18NUK,0.0001912211
1225,20250316T153651_20250316T153920_T18NUJ,0.060883705
1226,20250316T153651_20250316T153920_T18NUK,0.02138588
1227,20250318T152659_20250318T152712_T18NUJ,0.064679086
1228,20250318T152659_20250318T152712_T18NUK,0.0068363515
1229,20250318T154001_20250318T154000_T18NUJ,0.40688965
1230,20250318T154001_20250318T154000_T18NUK,0.21551335
1231,20250323T152721_20250323T153204_T18NUJ,5.267799e-07
1232,20250323T152721_20250323T153204_T18NUK,0.0
1233,20250325T152931_20250325T152930_T18NUJ,0.08009194
1234,20250325T152931_20250325T152930_T18NUK,0.006633278
1235,20250326T153651_20250326T154207_T18NUJ,0.03820787
1236,20250326T153651_20250326T154207_T18NUK,0.028570302
1237,20250328T152659_20250328T152654_T18NUJ,0.034819953
1238,20250328T152659_20250328T152654_T18NUK,0.010129252
1239,20250328T153631_20250328T153633_T18NUJ,0.23299283
1240,20250328T153631_20250328T153633_T18NUK,0.03754518
1241,20250402T152721_20250402T153142_T18NUJ,0.0019033216
1242,20250402T152721_20250402T153142_T18NUK,0.0
1243,20250404T152701_20250404T152704_T18NUJ,0.0
1244,20250404T152701_20250404T152704_T18NUK,0.0
1245,20250405T153651_20250405T154155_T18NUJ,0.6646
1246,20250405T153651_20250405T154155_T18NUK,0.27957144
1247,20250407T152659_20250407T153029_T18NUJ,0.072823696
1248,20250407T152659_20250407T153029_T18NUK,0.009218582
1249,20250407T154001_20250407T154000_T18NUJ,0.39768893
1250,20250407T154001_20250407T154000_T18NUK,0.16994853
1251,20250412T152711_20250412T152718_T18NUJ,0.07960776
1252,20250412T152711_20250412T152718_T18NUK,0.014007735
1253,20250414T152931_20250414T152934_T18NUJ,0.017327568
1254,20250414T152931_20250414T152934_T18NUK,0.010743412
1255,20250415T153651_20250415T153751_T18NUJ,0.50178105
1256,20250415T153651_20250415T153751_T18NUK,0.20141198
1257,20250417T152659_20250417T152654_T18NUJ,0.0009933752
1258,20250417T152659_20250417T152654_T18NUK,7.901698e-07
1259,20250417T153641_20250417T153638_T18NUJ,0.054986995
1260,20250417T153641_20250417T153638_T18NUK,0.023908958
1261,20250420T153629_20250420T153844_T18NUJ,2.436357e-05
1262,20250420T153629_20250420T153844_T18NUK,4.029866e-05
1263,20250422T152711_20250422T152714_T18NUJ,0.0
1264,20250422T152711_20250422T152714_T18NUK,0.0
1265,20250424T152711_20250424T152706_T18NUJ,0.0
1266,20250424T152711_20250424T152706_T18NUK,0.0
1267,20250425T153651_20250425T154031_T18NUJ,4.793697e-05
1268,20250425T153651_20250425T154031_T18NUK,0.0
1269,20250427T152659_20250427T152754_T18NUJ,0.04716945
1270,20250427T152659_20250427T152754_T18NUK,0.0052632554
1271,20250427T154001_20250427T154002_T18NUJ,0.16739188
1272,20250427T154001_20250427T154002_T18NUK,0.091795936
1273,20250502T152711_20250502T152906_T18NUJ,0.005315077
1274,20250502T152711_20250502T152906_T18NUK,5.267799e-07
1275,20250504T152931_20250504T152934_T18NUJ,0.0
1276,20250504T152931_20250504T152934_T18NUK,0.0
1277,20250505T153651_20250505T153646_T18NUJ,3.4504083e-05
1278,20250505T153651_20250505T153646_T18NUK,5.682638e-05
1279,20250507T152659_20250507T152654_T18NUJ,0.0013407207
1280,20250507T152659_20250507T152654_T18NUK,0.00702619
1281,20250507T153641_20250507T153637_T18NUJ,0.17803948
1282,20250507T153641_20250507T153637_T18NUK,0.06794782
1283,20250510T153629_20250510T153626_T18NUJ,0.5728396
1284,20250510T153629_20250510T153626_T18NUK,0.19778168
1285,20250512T152711_20250512T153112_T18NUJ,0.019476566
1286,20250512T152711_20250512T153112_T18NUK,0.009362985
1287,20250514T152711_20250514T152707_T18NUJ,0.07086954
1288,20250514T152711_20250514T152707_T18NUK,0.016156273
1289,20250514T152711_20250514T153224_T18NUJ,0.049040373
1290,20250515T153641_20250515T153826_T18NUJ,0.009191058
1291,20250515T153641_20250515T153826_T18NUK,0.0024789602
1292,20250517T152659_20250517T152653_T18NUJ,0.0
1293,20250517T152659_20250517T152653_T18NUK,0.0
1294,20250517T154001_20250517T154003_T18NUJ,0.0013142499
1295,20250517T154001_20250517T154003_T18NUK,0.0059824414
1296,20250520T153629_20250520T153626_T18NUJ,0.00859764
1297,20250520T153629_20250520T153626_T18NUK,0.036097787
1298,20250520T153629_20250520T154201_T18NUJ,0.5614953
1299,20250520T153629_20250520T154201_T18NUK,0.17621517
1300,20250522T152711_20250522T152834_T18NUJ,0.032142792
1301,20250522T152711_20250522T152834_T18NUK,0.0047156676
1302,20250524T152941_20250524T152938_T18NUJ,0.00020307364
1303,20250524T152941_20250524T152938_T18NUK,0.0095834425
1304,20250525T153651_20250525T153645_T18NUJ,0.033266477
1305,20250525T153651_20250525T153645_T18NUK,0.0042706043
1306,20250527T152659_20250527T152932_T18NUJ,0.05190843
1307,20250527T152659_20250527T152932_T18NUK,0.0077656573
1308,20250527T153641_20250527T154058_T18NUJ,0.3974697
1309,20250527T153641_20250527T154058_T18NUK,0.16500214
1310,20250530T153629_20250530T153626_T18NUJ,0.0014473936
1311,20250530T153629_20250530T153626_T18NUK,0.0010117466
1312,20250601T152711_20250601T152926_T18NUJ,0.0
1313,20250601T152711_20250601T152926_T18NUK,0.0
1314,20250603T152711_20250603T153035_T18NUJ,0.06267449
1315,20250603T152711_20250603T153035_T18NUK,5.267799e-07
1316,20250604T153651_20250604T153646_T18NUJ,0.021887705
1317,20250604T153651_20250604T153646_T18NUK,6.4530536e-06
1318,20250606T152649_20250606T153144_T18NUJ,0.04089919
1319,20250606T152649_20250606T153144_T18NUK,0.002403038
1320,20250606T154001_20250606T154004_T18NUJ,0.3020384
1321,20250606T154001_20250606T154004_T18NUK,0.056789704
1322,20250609T153629_20250609T153624_T18NUJ,0.0001203692
1323,20250609T153629_20250609T153624_T18NUK,0.00016600151
1324,20250611T152711_20250611T152712_T18NUJ,0.028625943
1325,20250611T152711_20250611T152712_T18NUK,0.0016778598
1326,20250613T152941_20250613T152935_T18NUJ,0.0
1327,20250613T152941_20250613T152935_T18NUK,0.0
1328,20250614T153651_20250614T153913_T18NUJ,0.16754787
1329,20250614T153651_20250614T153913_T18NUK,0.13198115
1330,20250616T152649_20250616T152709_T18NUJ,0.0
1331,20250616T152649_20250616T152709_T18NUK,0.0
1332,20250616T153641_20250616T153907_T18NUJ,2.0807805e-05
1333,20250616T153641_20250616T153907_T18NUK,0.0
1334,20250619T153629_20250619T154121_T18NUJ,0.30613694
1335,20250619T153629_20250619T154121_T18NUK,0.042717434
1336,20250621T152711_20250621T152711_T18NUJ,0.021606075
1337,20250621T152711_20250621T152711_T18NUK,0.0
1338,20250623T152711_20250623T152707_T18NUJ,0.0
1339,20250623T152711_20250623T152707_T18NUK,0.0
1340,20250624T153651_20250624T153812_T18NUJ,0.0003494526
1341,20250624T153651_20250624T153812_T18NUK,0.01428818
1342,20250626T152659_20250626T152842_T18NUJ,0.079729125
1343,20250626T152659_20250626T152842_T18NUK,0.0048681046
1344,20250626T154001_20250626T154004_T18NUJ,0.42651898
1345,20250626T154001_20250626T154004_T18NUK,0.10686672
1346,20250629T153629_20250629T153628_T18NUJ,0.19061445
1347,20250629T153629_20250629T153628_T18NUK,0.14109266
1348,20250701T152711_20250701T152728_T18NUJ,0.04804608
1349,20250701T152711_20250701T152728_T18NUK,0.0
1350,20250703T152941_20250703T153033_T18NUJ,0.0057518436
1351,20250703T152941_20250703T153033_T18NUK,0.005553972
1352,20250704T153651_20250704T153756_T18NUJ,0.5590092
1353,20250704T153651_20250704T153756_T18NUK,0.19256583
1354,20250706T152659_20250706T153202_T18NUJ,0.08689056
1355,20250706T152659_20250706T153202_T18NUK,0.021221789
1356,20250706T153641_20250706T153912_T18NUJ,0.37247294
1357,20250706T153641_20250706T153912_T18NUK,0.113041036
1358,20250709T153629_20250709T154037_T18NUJ,0.018605076
1359,20250709T153629_20250709T154037_T18NUK,0.00800442
1360,20250711T152721_20250711T152719_T18NUJ,0.009001548
1361,20250711T152721_20250711T152719_T18NUK,2.6338995e-07
1362,20250713T152711_20250713T152813_T18NUJ,0.085335836
1363,20250713T152711_20250713T152813_T18NUK,0.0063395323
1364,20250714T153651_20250714T153702_T18NUJ,0.45540673
1365,20250714T153651_20250714T153702_T18NUK,0.18823537
1366,20250716T152659_20250716T152724_T18NUJ,0.0
1367,20250716T152659_20250716T152724_T18NUK,0.0
1368,20250716T154011_20250716T154007_T18NUJ,0.014607277
1369,20250716T154011_20250716T154007_T18NUK,0.0
1370,20250719T153629_20250719T153628_T18NUJ,0.00016507965
1371,20250719T153629_20250719T153628_T18NUK,0.0
1372,20250721T152721_20250721T153200_T18NUJ,0.0
1373,20250721T152721_20250721T153200_T18NUK,0.0
1374,20250723T152941_20250723T152940_T18NUJ,0.0
1375,20250723T152941_20250723T152940_T18NUK,0.0
1376,20250724T153651_20250724T153702_T18NUJ,0.70492584
1377,20250724T153651_20250724T153702_T18NUK,0.24533977
1378,20250726T152659_20250726T153109_T18NUJ,0.056028046
1379,20250726T152659_20250726T153109_T18NUK,0.003045512
1380,20250726T153641_20250726T153644_T18NUJ,0.41389903
1381,20250726T153641_20250726T153644_T18NUK,0.14392272
1382,20250729T153629_20250729T154052_T18NUJ,0.16004744
1383,20250729T153629_20250729T154052_T18NUK,0.12585074
1384,20250731T152711_20250731T152713_T18NUJ,0.14755763
1385,20250731T152711_20250731T152713_T18NUK,0.025306834
1386,20250802T152711_20250802T152926_T18NUJ,0.0
1387,20250802T152711_20250802T152926_T18NUK,0.0
1388,20250803T153651_20250803T153913_T18NUJ,0.29068443
1389,20250803T153651_20250803T153913_T18NUK,0.08841447
1390,20250805T152659_20250805T152653_T18NUJ,0.023699498
1391,20250805T152659_20250805T152653_T18NUK,0.0010554035
1392,20250805T154001_20250805T154004_T18NUJ,0.26926506
1393,20250805T154001_20250805T154004_T18NUK,0.059326146
1394,20250808T153629_20250808T154148_T18NUJ,0.17412998
1395,20250808T153629_20250808T154148_T18NUK,0.1182663
1396,20250812T152931_20250812T152934_T18NUJ,0.030732337
1397,20250812T152931_20250812T152934_T18NUK,0.004723767
1398,20250813T153641_20250813T153731_T18NUJ,0.11921108
1399,20250813T153641_20250813T153731_T18NUK,0.062158972
1400,20250815T152659_20250815T153121_T18NUJ,0.0
1401,20250815T152659_20250815T153121_T18NUK,0.0
1402,20250815T153641_20250815T153638_T18NUJ,2.3178314e-05
1403,20250815T153641_20250815T153638_T18NUK,3.1606792e-06
1404,20250818T153629_20250818T153815_T18NUJ,0.15618569
1405,20250818T153629_20250818T153815_T18NUK,0.065967984
1406,20250820T152711_20250820T152849_T18NUJ,0.119627826
1407,20250820T152711_20250820T152849_T18NUK,0.020909408
1408,20250822T152711_20250822T152706_T18NUJ,0.057946775
1409,20250822T152711_20250822T152706_T18NUK,0.012558696
1410,20250823T153651_20250823T153645_T18NUJ,0.15005924
1411,20250823T153651_20250823T153645_T18NUK,0.10401229
1412,20250825T152659_20250825T153030_T18NUJ,0.0
1413,20250825T152659_20250825T153030_T18NUK,0.0
1414,20250825T154001_20250825T154002_T18NUJ,0.00023349519
1415,20250825T154001_20250825T154002_T18NUK,3.4372388e-05
1416,20250828T153629_20250828T153818_T18NUJ,0.118529886
1417,20250828T153629_20250828T153818_T18NUK,0.040797915
1418,20250830T152711_20250830T152711_T18NUJ,0.14369692
1419,20250830T152711_20250830T152711_T18NUK,0.02669299
1420,20250901T152941_20250901T152935_T18NUJ,0.0
1421,20250901T152941_20250901T152935_T18NUK,0.0
1422,20250902T153641_20250902T153643_T18NUJ,0.49934888
1423,20250902T153641_20250902T153643_T18NUK,0.12811004
1424,20250904T152649_20250904T152839_T18NUJ,0.0
1425,20250904T152649_20250904T152839_T18NUK,0.0
1426,20250904T153641_20250904T153900_T18NUJ,0.0
1427,20250904T153641_20250904T153900_T18NUK,0.0
1428,20250907T153629_20250907T153624_T18NUJ,0.0
1429,20250907T153629_20250907T153624_T18NUK,0.0
1430,20250909T152711_20250909T152707_T18NUJ,0.061527956
1431,20250909T152711_20250909T152707_T18NUK,0.012560276
1432,20250911T152701_20250911T152856_T18NUJ,0.0
1433,20250911T152701_20250911T152856_T18NUK,0.0
1434,20250912T153641_20250912T154033_T18NUJ,0.43400717
1435,20250912T153641_20250912T154033_T18NUK,0.13710809
1436,20250914T152649_20250914T153034_T18NUJ,0.08823826
1437,20250914T152649_20250914T153034_T18NUK,0.012764404
1438,20250914T154001_20250914T154001_T18NUJ,0.39190868
1439,20250914T154001_20250914T154001_T18NUK,0.20087263
1440,20250917T153619_20250917T153951_T18NUJ,0.42641678
1441,20250917T153619_20250917T153951_T18NUK,0.13185485
1442,20250919T152711_20250919T152741_T18NUJ,0.028083755
1443,20250919T152711_20250919T152741_T18NUK,0.00022407899
1444,20250921T152941_20250921T152936_T18NUJ,0.07884242
1445,20250921T152941_20250921T152936_T18NUK,0.018902441
1446,20250922T153641_20250922T153639_T18NUJ,0.69776326
1447,20250922T153641_20250922T153639_T18NUK,0.24146806
1448,20250924T152649_20250924T152847_T18NUJ,0.006122631
1449,20250924T152649_20250924T152847_T18NUK,0.00030810037
1450,20250924T153641_20250924T154202_T18NUJ,0.2683918
1451,20250924T153641_20250924T154202_T18NUK,0.025880761
