tile_id,clase,fecha_tile,anio,contaminante,ventana_dias,estacion_cercana,municipio_estacion,distancia_km,valor_dagma,dias_con_dato,horas_con_dato
4743,suelo_urbano,2024-11-06,2024,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.6754598376491796,,0,0
4744,suelo_urbano,2021-10-18,2021,SO2,0,BASE AÉREA,Santiago de Cali,0.8939032499235172,8.325833333333334,1,24
4744,suelo_urbano,2021-10-18,2021,SO2,1,BASE AÉREA,Santiago de Cali,0.8939032499235172,6.316805555555557,3,49
4744,suelo_urbano,2021-10-18,2021,SO2,3,BASE AÉREA,Santiago de Cali,0.8939032499235172,6.675965686274509,5,90
4745,suelo_urbano,2025-05-20,2025,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.917261413842878,,0,0
4745,suelo_urbano,2025-05-20,2025,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.917261413842878,,0,0
4745,suelo_urbano,2025-05-20,2025,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.917261413842878,,0,0
4746,suelo_urbano,2021-10-28,2021,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,2.987852514565106,,0,0
4746,suelo_urbano,2021-10-28,2021,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,2.987852514565106,,0,0
4746,suelo_urbano,2021-10-28,2021,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,2.987852514565106,,0,0
4747,suelo_urbano,2025-11-21,2025,SO2,0,BASE AÉREA,Santiago de Cali,0.9996570388051375,,0,0
4747,suelo_urbano,2025-11-21,2025,SO2,1,BASE AÉREA,Santiago de Cali,0.9996570388051375,,0,0
4747,suelo_urbano,2025-11-21,2025,SO2,3,BASE AÉREA,Santiago de Cali,0.9996570388051375,,0,0
4748,suelo_urbano,2023-06-20,2023,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,1.0216364322699518,,0,0
4748,suelo_urbano,2023-06-20,2023,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,1.0216364322699518,,0,0
4748,suelo_urbano,2023-06-20,2023,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,1.0216364322699518,,0,0
4749,suelo_urbano,2025-04-15,2025,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.1841035523697304,,0,0
4749,suelo_urbano,2025-04-15,2025,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.1841035523697304,,0,0
4749,suelo_urbano,2025-04-15,2025,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.1841035523697304,,0,0
4750,suelo_urbano,2021-12-02,2021,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,2.794375658599453,,0,0
4750,suelo_urbano,2021-12-02,2021,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,2.794375658599453,,0,0
4750,suelo_urbano,2021-12-02,2021,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,2.794375658599453,,0,0
4751,suelo_urbano,2024-09-17,2024,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.4906792522792046,,0,0
4751,suelo_urbano,2024-09-17,2024,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.4906792522792046,,0,0
4751,suelo_urbano,2024-09-17,2024,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.4906792522792046,,0,0
4752,suelo_urbano,2024-01-31,2024,SO2,0,BASE AÉREA,Santiago de Cali,0.6886888467044198,,0,0
4752,suelo_urbano,2024-01-31,2024,SO2,1,BASE AÉREA,Santiago de Cali,0.6886888467044198,,0,0
4752,suelo_urbano,2024-01-31,2024,SO2,3,BASE AÉREA,Santiago de Cali,0.6886888467044198,,0,0
4753,suelo_urbano,2024-07-19,2024,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.6470353928387423,,0,0
4753,suelo_urbano,2024-07-19,2024,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.6470353928387423,,0,0
4753,suelo_urbano,2024-07-19,2024,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.6470353928387423,,0,0
4754,suelo_urbano,2025-11-21,2025,SO2,0,BASE AÉREA,Santiago de Cali,1.0765856475320394,,0,0
4754,suelo_urbano,2025-11-21,2025,SO2,1,BASE AÉREA,Santiago de Cali,1.0765856475320394,,0,0
4754,suelo_urbano,2025-11-21,2025,SO2,3,BASE AÉREA,Santiago de Cali,1.0765856475320394,,0,0
4755,suelo_urbano,2024-08-28,2024,SO2,0,LA ERMITA,Santiago de Cali,0.9176031570130578,,0,0
4755,suelo_urbano,2024-08-28,2024,SO2,1,LA ERMITA,Santiago de Cali,0.9176031570130578,,0,0
4755,suelo_urbano,2024-08-28,2024,SO2,3,LA ERMITA,Santiago de Cali,0.9176031570130578,,0,0
4756,suelo_urbano,2021-05-01,2021,SO2,0,CAÑAVERALEJO,Santiago de Cali,5.809852509359206,,0,0
4756,suelo_urbano,2021-05-01,2021,SO2,1,CAÑAVERALEJO,Santiago de Cali,5.809852509359206,,0,0
4756,suelo_urbano,2021-05-01,2021,SO2,3,CAÑAVERALEJO,Santiago de Cali,5.809852509359206,,0,0
4757,suelo_urbano,2022-05-11,2022,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,3.2048504780538813,,0,0
4757,suelo_urbano,2022-05-11,2022,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,3.2048504780538813,,0,0
4757,suelo_urbano,2022-05-11,2022,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,3.2048504780538813,,0,0
4758,suelo_urbano,2024-09-17,2024,SO2,0,CAÑAVERALEJO,Santiago de Cali,1.0003781732830623,,0,0
4758,suelo_urbano,2024-09-17,2024,SO2,1,CAÑAVERALEJO,Santiago de Cali,1.0003781732830623,,0,0
4758,suelo_urbano,2024-09-17,2024,SO2,3,CAÑAVERALEJO,Santiago de Cali,1.0003781732830623,,0,0
4759,suelo_urbano,2025-07-24,2025,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.9449923286178807,,0,0
4759,suelo_urbano,2025-07-24,2025,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.9449923286178807,,0,0
4759,suelo_urbano,2025-07-24,2025,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.9449923286178807,,0,0
4760,suelo_urbano,2025-05-20,2025,SO2,0,BASE AÉREA,Santiago de Cali,0.8619237642610148,,0,0
4760,suelo_urbano,2025-05-20,2025,SO2,1,BASE AÉREA,Santiago de Cali,0.8619237642610148,,0,0
4760,suelo_urbano,2025-05-20,2025,SO2,3,BASE AÉREA,Santiago de Cali,0.8619237642610148,,0,0
4761,suelo_urbano,2021-10-13,2021,SO2,0,CAÑAVERALEJO,Santiago de Cali,0.9397611137427149,,0,0
4761,suelo_urbano,2021-10-13,2021,SO2,1,CAÑAVERALEJO,Santiago de Cali,0.9397611137427149,,0,0
4761,suelo_urbano,2021-10-13,2021,SO2,3,CAÑAVERALEJO,Santiago de Cali,0.9397611137427149,,0,0
4762,suelo_urbano,2024-11-06,2024,SO2,0,BASE AÉREA,Santiago de Cali,0.697795799897956,,0,0
4762,suelo_urbano,2024-11-06,2024,SO2,1,BASE AÉREA,Santiago de Cali,0.697795799897956,,0,0
4762,suelo_urbano,2024-11-06,2024,SO2,3,BASE AÉREA,Santiago de Cali,0.697795799897956,,0,0
4763,suelo_urbano,2024-09-17,2024,SO2,0,LA ERMITA,Santiago de Cali,0.28733019808363175,,0,0
4763,suelo_urbano,2024-09-17,2024,SO2,1,LA ERMITA,Santiago de Cali,0.28733019808363175,,0,0
4763,suelo_urbano,2024-09-17,2024,SO2,3,LA ERMITA,Santiago de Cali,0.28733019808363175,,0,0
4764,suelo_urbano,2024-02-25,2024,SO2,0,ESTACIÓN YUMBO,Yumbo,0.9974541105520945,5.2956521739130435,1,23
4764,suelo_urbano,2024-02-25,2024,SO2,1,ESTACIÓN YUMBO,Yumbo,0.9974541105520945,7.286938360393738,3,63
4764,suelo_urbano,2024-02-25,2024,SO2,3,ESTACIÓN YUMBO,Yumbo,0.9974541105520945,6.244658962863442,7,129
4765,suelo_urbano,2021-07-05,2021,SO2,0,CAÑAVERALEJO,Santiago de Cali,0.6029425500543567,,0,0
4765,suelo_urbano,2021-07-05,2021,SO2,1,CAÑAVERALEJO,Santiago de Cali,0.6029425500543567,,0,0
4765,suelo_urbano,2021-07-05,2021,SO2,3,CAÑAVERALEJO,Santiago de Cali,0.6029425500543567,,0,0
4766,suelo_urbano,2025-01-20,2025,SO2,0,ESTACIÓN YUMBO,Yumbo,0.8966959793799814,,0,0
4766,suelo_urbano,2025-01-20,2025,SO2,1,ESTACIÓN YUMBO,Yumbo,0.8966959793799814,,0,0
4766,suelo_urbano,2025-01-20,2025,SO2,3,ESTACIÓN YUMBO,Yumbo,0.8966959793799814,,0,0
4767,suelo_urbano,2021-10-18,2021,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.88599254490626,,0,0
4767,suelo_urbano,2021-10-18,2021,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.88599254490626,,0,0
4767,suelo_urbano,2021-10-18,2021,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.88599254490626,,0,0
4768,suelo_urbano,2022-08-24,2022,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.31645322139867155,,0,0
4768,suelo_urbano,2022-08-24,2022,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.31645322139867155,,0,0
4768,suelo_urbano,2022-08-24,2022,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.31645322139867155,,0,0
4769,suelo_urbano,2024-08-28,2024,SO2,0,CAÑAVERALEJO,Santiago de Cali,0.5759149886298811,,0,0
4769,suelo_urbano,2024-08-28,2024,SO2,1,CAÑAVERALEJO,Santiago de Cali,0.5759149886298811,,0,0
4769,suelo_urbano,2024-08-28,2024,SO2,3,CAÑAVERALEJO,Santiago de Cali,0.5759149886298811,,0,0
4770,suelo_urbano,2021-11-02,2021,SO2,0,BASE AÉREA,Santiago de Cali,0.7807862422521055,,0,0
4770,suelo_urbano,2021-11-02,2021,SO2,1,BASE AÉREA,Santiago de Cali,0.7807862422521055,,0,0
4770,suelo_urbano,2021-11-02,2021,SO2,3,BASE AÉREA,Santiago de Cali,0.7807862422521055,,0,0
4771,suelo_urbano,2025-09-22,2025,SO2,0,ESTACIÓN YUMBO,Yumbo,0.5144485664229792,,0,0
4771,suelo_urbano,2025-09-22,2025,SO2,1,ESTACIÓN YUMBO,Yumbo,0.5144485664229792,,0,0
4771,suelo_urbano,2025-09-22,2025,SO2,3,ESTACIÓN YUMBO,Yumbo,0.5144485664229792,,0,0
4772,suelo_urbano,2023-08-29,2023,SO2,0,ESTACIÓN YUMBO,Yumbo,0.33302938522488024,,0,0
4772,suelo_urbano,2023-08-29,2023,SO2,1,ESTACIÓN YUMBO,Yumbo,0.33302938522488024,,0,0
4772,suelo_urbano,2023-08-29,2023,SO2,3,ESTACIÓN YUMBO,Yumbo,0.33302938522488024,,0,0
4773,suelo_urbano,2023-09-13,2023,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.39583925188521185,,0,0
4773,suelo_urbano,2023-09-13,2023,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.39583925188521185,,0,0
4773,suelo_urbano,2023-09-13,2023,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.39583925188521185,,0,0
4774,suelo_urbano,2024-07-29,2024,SO2,0,LA ERMITA,Santiago de Cali,0.4902285929919259,,0,0
4774,suelo_urbano,2024-07-29,2024,SO2,1,LA ERMITA,Santiago de Cali,0.4902285929919259,,0,0
4774,suelo_urbano,2024-07-29,2024,SO2,3,LA ERMITA,Santiago de Cali,0.4902285929919259,,0,0
4775,suelo_urbano,2022-10-03,2022,SO2,0,LA FLORA,Santiago de Cali,0.2165544214156769,,0,0
4775,suelo_urbano,2022-10-03,2022,SO2,1,LA FLORA,Santiago de Cali,0.2165544214156769,,0,0
4775,suelo_urbano,2022-10-03,2022,SO2,3,LA FLORA,Santiago de Cali,0.2165544214156769,,0,0
4776,suelo_urbano,2023-07-20,2023,SO2,0,LA FLORA,Santiago de Cali,0.6694777230114339,,0,0
4776,suelo_urbano,2023-07-20,2023,SO2,1,LA FLORA,Santiago de Cali,0.6694777230114339,,0,0
4776,suelo_urbano,2023-07-20,2023,SO2,3,LA FLORA,Santiago de Cali,0.6694777230114339,,0,0
4777,suelo_urbano,2023-06-20,2023,SO2,0,LA FLORA,Santiago de Cali,0.705341322693071,,0,0
4777,suelo_urbano,2023-06-20,2023,SO2,1,LA FLORA,Santiago de Cali,0.705341322693071,,0,0
4777,suelo_urbano,2023-06-20,2023,SO2,3,LA FLORA,Santiago de Cali,0.705341322693071,,0,0
4778,suelo_urbano,2021-01-16,2021,SO2,0,LA FLORA,Santiago de Cali,1.0492296228906035,,0,0
4778,suelo_urbano,2021-01-16,2021,SO2,1,LA FLORA,Santiago de Cali,1.0492296228906035,,0,0
4778,suelo_urbano,2021-01-16,2021,SO2,3,LA FLORA,Santiago de Cali,1.0492296228906035,,0,0
4779,suelo_urbano,2025-04-05,2025,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,3.199795222241635,,0,0
4779,suelo_urbano,2025-04-05,2025,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,3.199795222241635,,0,0
4779,suelo_urbano,2025-04-05,2025,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,3.199795222241635,,0,0
4780,suelo_urbano,2021-09-03,2021,SO2,0,ESTACIÓN YUMBO,Yumbo,0.30603176368392476,,0,0
4780,suelo_urbano,2021-09-03,2021,SO2,1,ESTACIÓN YUMBO,Yumbo,0.30603176368392476,,0,0
4780,suelo_urbano,2021-09-03,2021,SO2,3,ESTACIÓN YUMBO,Yumbo,0.30603176368392476,,0,0
4781,suelo_urbano,2023-07-20,2023,SO2,0,BASE AÉREA,Santiago de Cali,0.8341241763306385,,0,0
4781,suelo_urbano,2023-07-20,2023,SO2,1,BASE AÉREA,Santiago de Cali,0.8341241763306385,,0,0
4781,suelo_urbano,2023-07-20,2023,SO2,3,BASE AÉREA,Santiago de Cali,0.8341241763306385,,0,0
4782,suelo_urbano,2021-10-18,2021,SO2,0,ESTACIÓN YUMBO,Yumbo,0.24077635980002948,,0,0
4782,suelo_urbano,2021-10-18,2021,SO2,1,ESTACIÓN YUMBO,Yumbo,0.24077635980002948,,0,0
4782,suelo_urbano,2021-10-18,2021,SO2,3,ESTACIÓN YUMBO,Yumbo,0.24077635980002948,,0,0
4783,suelo_urbano,2025-05-10,2025,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,1.029728705648873,,0,0
4783,suelo_urbano,2025-05-10,2025,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,1.029728705648873,,0,0
4783,suelo_urbano,2025-05-10,2025,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,1.029728705648873,,0,0
4784,suelo_urbano,2022-08-24,2022,SO2,0,ESTACIÓN YUMBO,Yumbo,0.6962279057661274,9.894,1,15
4784,suelo_urbano,2022-08-24,2022,SO2,1,ESTACIÓN YUMBO,Yumbo,0.6962279057661274,8.005244008714596,3,50
4784,suelo_urbano,2022-08-24,2022,SO2,3,ESTACIÓN YUMBO,Yumbo,0.6962279057661274,8.852696078431373,7,116
4785,suelo_urbano,2024-09-02,2024,SO2,0,ESTACIÓN YUMBO,Yumbo,0.6876903306539696,,0,0
4785,suelo_urbano,2024-09-02,2024,SO2,1,ESTACIÓN YUMBO,Yumbo,0.6876903306539696,,0,0
4785,suelo_urbano,2024-09-02,2024,SO2,3,ESTACIÓN YUMBO,Yumbo,0.6876903306539696,,0,0
4786,suelo_urbano,2025-01-20,2025,SO2,0,CAÑAVERALEJO,Santiago de Cali,0.9506747853350648,,0,0
4786,suelo_urbano,2025-01-20,2025,SO2,1,CAÑAVERALEJO,Santiago de Cali,0.9506747853350648,,0,0
4786,suelo_urbano,2025-01-20,2025,SO2,3,CAÑAVERALEJO,Santiago de Cali,0.9506747853350648,,0,0
4787,suelo_urbano,2021-12-02,2021,SO2,0,BASE AÉREA,Santiago de Cali,0.9193079798093248,,0,0
4787,suelo_urbano,2021-12-02,2021,SO2,1,BASE AÉREA,Santiago de Cali,0.9193079798093248,,0,0
4787,suelo_urbano,2021-12-02,2021,SO2,3,BASE AÉREA,Santiago de Cali,0.9193079798093248,,0,0
4788,suelo_urbano,2024-03-16,2024,SO2,0,LA FLORA,Santiago de Cali,0.8824989453025139,,0,0
4788,suelo_urbano,2024-03-16,2024,SO2,1,LA FLORA,Santiago de Cali,0.8824989453025139,,0,0
4788,suelo_urbano,2024-03-16,2024,SO2,3,LA FLORA,Santiago de Cali,0.8824989453025139,,0,0
4789,suelo_urbano,2024-09-02,2024,SO2,0,LA ERMITA,Santiago de Cali,0.7481161872770241,,0,0
4789,suelo_urbano,2024-09-02,2024,SO2,1,LA ERMITA,Santiago de Cali,0.7481161872770241,,0,0
4789,suelo_urbano,2024-09-02,2024,SO2,3,LA ERMITA,Santiago de Cali,0.7481161872770241,,0,0
4790,suelo_urbano,2022-05-11,2022,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,2.8011088881393365,,0,0
4790,suelo_urbano,2022-05-11,2022,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,2.8011088881393365,,0,0
4790,suelo_urbano,2022-05-11,2022,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,2.8011088881393365,,0,0
4791,suelo_urbano,2025-07-24,2025,SO2,0,ESTACIÓN YUMBO,Yumbo,0.4827668322928241,,0,0
4791,suelo_urbano,2025-07-24,2025,SO2,1,ESTACIÓN YUMBO,Yumbo,0.4827668322928241,,0,0
4791,suelo_urbano,2025-07-24,2025,SO2,3,ESTACIÓN YUMBO,Yumbo,0.4827668322928241,,0,0
4792,suelo_urbano,2021-10-08,2021,SO2,0,BASE AÉREA,Santiago de Cali,1.1769001338472806,6.766190476190476,1,21
4792,suelo_urbano,2021-10-08,2021,SO2,1,BASE AÉREA,Santiago de Cali,1.1769001338472806,6.301373015873016,3,62
4792,suelo_urbano,2021-10-08,2021,SO2,3,BASE AÉREA,Santiago de Cali,1.1769001338472806,6.493611618331544,7,142
4793,suelo_urbano,2024-07-29,2024,SO2,0,LA ERMITA,Santiago de Cali,0.5786001731947044,,0,0
4793,suelo_urbano,2024-07-29,2024,SO2,1,LA ERMITA,Santiago de Cali,0.5786001731947044,,0,0
4793,suelo_urbano,2024-07-29,2024,SO2,3,LA ERMITA,Santiago de Cali,0.5786001731947044,,0,0
4794,suelo_urbano,2024-10-17,2024,SO2,0,CAÑAVERALEJO,Santiago de Cali,0.9871765401512274,,0,0
4794,suelo_urbano,2024-10-17,2024,SO2,1,CAÑAVERALEJO,Santiago de Cali,0.9871765401512274,,0,0
4794,suelo_urbano,2024-10-17,2024,SO2,3,CAÑAVERALEJO,Santiago de Cali,0.9871765401512274,,0,0
4795,suelo_urbano,2022-05-11,2022,SO2,0,BASE AÉREA,Santiago de Cali,0.703844676478127,4.927272727272728,1,11
4795,suelo_urbano,2022-05-11,2022,SO2,1,BASE AÉREA,Santiago de Cali,0.703844676478127,5.760741626794259,2,30
4795,suelo_urbano,2022-05-11,2022,SO2,3,BASE AÉREA,Santiago de Cali,0.703844676478127,5.388044424508241,4,72
4796,suelo_urbano,2024-02-15,2024,SO2,0,CAÑAVERALEJO,Santiago de Cali,0.632674689150272,,0,0
4796,suelo_urbano,2024-02-15,2024,SO2,1,CAÑAVERALEJO,Santiago de Cali,0.632674689150272,,0,0
4796,suelo_urbano,2024-02-15,2024,SO2,3,CAÑAVERALEJO,Santiago de Cali,0.632674689150272,,0,0
4797,suelo_urbano,2024-07-29,2024,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.3991237937150392,,0,0
4797,suelo_urbano,2024-07-29,2024,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.3991237937150392,,0,0
4797,suelo_urbano,2024-07-29,2024,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.3991237937150392,,0,0
4798,suelo_urbano,2022-10-03,2022,SO2,0,BASE AÉREA,Santiago de Cali,1.508063665452505,,0,0
4798,suelo_urbano,2022-10-03,2022,SO2,1,BASE AÉREA,Santiago de Cali,1.508063665452505,,0,0
4798,suelo_urbano,2022-10-03,2022,SO2,3,BASE AÉREA,Santiago de Cali,1.508063665452505,,0,0
4799,suelo_urbano,2024-01-31,2024,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.8564525601473236,,0,0
4799,suelo_urbano,2024-01-31,2024,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.8564525601473236,,0,0
4799,suelo_urbano,2024-01-31,2024,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.8564525601473236,,0,0
4800,suelo_urbano,2025-01-30,2025,SO2,0,BASE AÉREA,Santiago de Cali,0.9141847850680063,,0,0
4800,suelo_urbano,2025-01-30,2025,SO2,1,BASE AÉREA,Santiago de Cali,0.9141847850680063,,0,0
4800,suelo_urbano,2025-01-30,2025,SO2,3,BASE AÉREA,Santiago de Cali,0.9141847850680063,,0,0
4801,suelo_urbano,2021-09-13,2021,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.536299923158131,,0,0
4801,suelo_urbano,2021-09-13,2021,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.536299923158131,,0,0
4801,suelo_urbano,2021-09-13,2021,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.536299923158131,,0,0
4802,suelo_urbano,2022-09-08,2022,SO2,0,LA FLORA,Santiago de Cali,0.5596312313484273,,0,0
4802,suelo_urbano,2022-09-08,2022,SO2,1,LA FLORA,Santiago de Cali,0.5596312313484273,,0,0
4802,suelo_urbano,2022-09-08,2022,SO2,3,LA FLORA,Santiago de Cali,0.5596312313484273,,0,0
4803,suelo_urbano,2021-07-20,2021,SO2,0,BASE AÉREA,Santiago de Cali,0.6211853750128742,,0,0
4803,suelo_urbano,2021-07-20,2021,SO2,1,BASE AÉREA,Santiago de Cali,0.6211853750128742,,0,0
4803,suelo_urbano,2021-07-20,2021,SO2,3,BASE AÉREA,Santiago de Cali,0.6211853750128742,,0,0
4804,suelo_urbano,2021-11-07,2021,SO2,0,BASE AÉREA,Santiago de Cali,1.269200410652136,,0,0
4804,suelo_urbano,2021-11-07,2021,SO2,1,BASE AÉREA,Santiago de Cali,1.269200410652136,,0,0
4804,suelo_urbano,2021-11-07,2021,SO2,3,BASE AÉREA,Santiago de Cali,1.269200410652136,,0,0
4805,suelo_urbano,2025-01-20,2025,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,3.3374366730831,,0,0
4805,suelo_urbano,2025-01-20,2025,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,3.3374366730831,,0,0
4805,suelo_urbano,2025-01-20,2025,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,3.3374366730831,,0,0
4806,suelo_urbano,2022-08-24,2022,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.5591405137715681,,0,0
4806,suelo_urbano,2022-08-24,2022,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.5591405137715681,,0,0
4806,suelo_urbano,2022-08-24,2022,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.5591405137715681,,0,0
4807,suelo_urbano,2024-04-10,2024,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.6370243578308448,,0,0
4807,suelo_urbano,2024-04-10,2024,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.6370243578308448,,0,0
4807,suelo_urbano,2024-04-10,2024,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.6370243578308448,,0,0
4808,suelo_urbano,2023-02-05,2023,SO2,0,BASE AÉREA,Santiago de Cali,0.7604806316671321,,0,0
4808,suelo_urbano,2023-02-05,2023,SO2,1,BASE AÉREA,Santiago de Cali,0.7604806316671321,,0,0
4808,suelo_urbano,2023-02-05,2023,SO2,3,BASE AÉREA,Santiago de Cali,0.7604806316671321,,0,0
4809,suelo_urbano,2021-10-13,2021,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.7771465783905579,,0,0
4809,suelo_urbano,2021-10-13,2021,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.7771465783905579,,0,0
4809,suelo_urbano,2021-10-13,2021,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.7771465783905579,,0,0
4810,suelo_urbano,2025-04-05,2025,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.5009844895808132,,0,0
4810,suelo_urbano,2025-04-05,2025,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.5009844895808132,,0,0
4810,suelo_urbano,2025-04-05,2025,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.5009844895808132,,0,0
4811,suelo_urbano,2021-11-27,2021,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.9735995712183433,,0,0
4811,suelo_urbano,2021-11-27,2021,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.9735995712183433,,0,0
4811,suelo_urbano,2021-11-27,2021,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.9735995712183433,,0,0
4812,suelo_urbano,2025-01-30,2025,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,3.8829024950797577,,0,0
4812,suelo_urbano,2025-01-30,2025,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,3.8829024950797577,,0,0
4812,suelo_urbano,2025-01-30,2025,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,3.8829024950797577,,0,0
4813,suelo_urbano,2025-07-24,2025,SO2,0,LA ERMITA,Santiago de Cali,0.9168289791622112,,0,0
4813,suelo_urbano,2025-07-24,2025,SO2,1,LA ERMITA,Santiago de Cali,0.9168289791622112,,0,0
4813,suelo_urbano,2025-07-24,2025,SO2,3,LA ERMITA,Santiago de Cali,0.9168289791622112,,0,0
4814,suelo_urbano,2024-08-18,2024,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,4.207620451678676,,0,0
4814,suelo_urbano,2024-08-18,2024,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,4.207620451678676,,0,0
4814,suelo_urbano,2024-08-18,2024,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,4.207620451678676,,0,0
4815,suelo_urbano,2025-05-20,2025,SO2,0,BASE AÉREA,Santiago de Cali,0.7211388513935393,,0,0
4815,suelo_urbano,2025-05-20,2025,SO2,1,BASE AÉREA,Santiago de Cali,0.7211388513935393,,0,0
4815,suelo_urbano,2025-05-20,2025,SO2,3,BASE AÉREA,Santiago de Cali,0.7211388513935393,,0,0
4816,suelo_urbano,2021-11-07,2021,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.820365469294412,,0,0
4816,suelo_urbano,2021-11-07,2021,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.820365469294412,,0,0
4816,suelo_urbano,2021-11-07,2021,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.820365469294412,,0,0
4817,suelo_urbano,2024-02-15,2024,SO2,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.7650301579888107,,0,0
4817,suelo_urbano,2024-02-15,2024,SO2,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.7650301579888107,,0,0
4817,suelo_urbano,2024-02-15,2024,SO2,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.7650301579888107,,0,0
